timestamp,dist_frontal,dist_derecho,pwm_izq,pwm_der
2025-12-29T00:24:53.681026,58.87,15.74,20,6
2025-12-29T00:24:53.709516,58.92,15.74,20,6
2025-12-29T00:24:53.743471,58.9,15.78,22,8
2025-12-29T00:24:53.773267,58.92,15.74,22,8
2025-12-29T00:24:53.805604,58.89,15.8,22,8
2025-12-29T00:24:53.833249,58.89,15.74,22,8
2025-12-29T00:24:53.864220,58.85,15.78,27,13
2025-12-29T00:24:53.895170,58.89,15.74,27,13
2025-12-29T00:24:53.928319,58.9,15.78,27,13
2025-12-29T00:24:53.959149,58.89,15.76,32,18
2025-12-29T00:24:53.988125,58.85,15.78,32,18
2025-12-29T00:24:54.026118,187.8,15.74,32,18
2025-12-29T00:24:54.059693,58.83,15.76,36,22
2025-12-29T00:24:54.088504,58.9,15.76,36,22
2025-12-29T00:24:54.121885,58.9,15.8,36,22
2025-12-29T00:24:54.153084,58.87,15.73,41,27
2025-12-29T00:24:54.185205,85.65,15.76,41,27
2025-12-29T00:24:54.212748,58.76,15.76,41,27
2025-12-29T00:24:54.246160,79.32,15.78,46,32
2025-12-29T00:24:54.275385,52.34,15.76,46,32
2025-12-29T00:24:54.305326,52.16,15.41,46,32
2025-12-29T00:24:54.338515,51.99,13.99,46,32
2025-12-29T00:24:54.368557,52.16,14.04,54,40
2025-12-29T00:24:54.398584,52.02,15.76,54,40
2025-12-29T00:24:54.427546,51.71,15.78,54,40
2025-12-29T00:24:54.459375,62.38,15.76,61,47
2025-12-29T00:24:54.493106,61.22,15.76,61,47
2025-12-29T00:24:54.521896,75.26,16.76,61,47
2025-12-29T00:24:54.554709,61.38,15.76,63,49
2025-12-29T00:24:54.584042,60.04,15.73,63,49
2025-12-29T00:24:54.623997,185.19,17.11,63,49
2025-12-29T00:24:54.654076,65.19,16.13,63,49
2025-12-29T00:24:54.684581,64.77,16.08,63,49
2025-12-29T00:24:54.717364,67.1,16.15,63,49
2025-12-29T00:24:54.754572,186.22,16.11,66,50
2025-12-29T00:24:54.785971,82.0,14.32,66,50
2025-12-29T00:24:54.817898,81.07,14.36,66,50
2025-12-29T00:24:54.852048,83.33,14.32,66,50
2025-12-29T00:24:54.882511,60.66,14.36,66,50
2025-12-29T00:24:54.912352,71.66,14.34,66,50
2025-12-29T00:24:54.945816,59.62,16.11,68,48
2025-12-29T00:24:54.977090,62.71,16.11,68,48
2025-12-29T00:24:55.007805,58.76,16.13,68,48
2025-12-29T00:24:55.038439,58.74,16.16,68,48
2025-12-29T00:24:55.066330,58.74,16.11,68,48
2025-12-29T00:24:55.101010,67.98,16.11,68,48
2025-12-29T00:24:55.129395,66.7,16.13,68,48
2025-12-29T00:24:55.160761,67.06,17.39,70,46
2025-12-29T00:24:55.192641,71.36,17.11,70,46
2025-12-29T00:24:55.224345,70.91,16.13,70,46
2025-12-29T00:24:55.255424,51.99,15.78,74,48
2025-12-29T00:24:55.285901,51.99,14.34,74,48
2025-12-29T00:24:55.317529,48.93,14.37,74,48
2025-12-29T00:24:55.347962,48.46,14.37,80,46
2025-12-29T00:24:55.375782,48.92,14.34,80,46
2025-12-29T00:24:55.409336,48.48,14.34,80,46
2025-12-29T00:24:55.436236,44.97,14.39,80,46
2025-12-29T00:24:55.468875,44.93,16.09,80,46
2025-12-29T00:24:55.499633,59.01,16.11,80,46
2025-12-29T00:24:55.528221,68.31,16.13,80,46
2025-12-29T00:24:55.559683,58.85,14.34,80,46
2025-12-29T00:24:55.593432,58.71,14.39,80,46
2025-12-29T00:24:55.621977,45.98,14.71,80,46
2025-12-29T00:24:55.653494,46.41,16.09,80,46
2025-12-29T00:24:55.680781,47.27,16.43,80,46
2025-12-29T00:24:55.711299,53.76,15.06,80,46
2025-12-29T00:24:55.745396,73.28,15.04,80,46
2025-12-29T00:24:55.773879,67.1,15.09,80,46
2025-12-29T00:24:55.806156,63.13,15.06,80,46
2025-12-29T00:24:55.837123,59.92,15.39,80,46
2025-12-29T00:24:55.869218,59.45,16.45,80,46
2025-12-29T00:24:55.897090,61.17,15.76,80,46
2025-12-29T00:24:55.929532,63.71,15.74,80,46
2025-12-29T00:24:55.960879,77.31,17.43,80,46
2025-12-29T00:24:55.991553,56.29,16.81,80,46
2025-12-29T00:24:56.022209,53.97,17.43,80,46
2025-12-29T00:24:56.054716,53.08,16.45,80,46
2025-12-29T00:24:56.086111,52.15,16.8,80,46
2025-12-29T00:24:56.115133,52.5,16.48,80,46
2025-12-29T00:24:56.144173,52.88,16.74,80,46
2025-12-29T00:24:56.177728,52.36,17.45,81,47
2025-12-29T00:24:56.204911,51.41,16.48,81,47
2025-12-29T00:24:56.235362,51.81,16.43,81,47
2025-12-29T00:24:56.267292,49.53,14.71,79,49
2025-12-29T00:24:56.295672,48.11,15.09,79,49
2025-12-29T00:24:56.325953,48.51,13.66,79,49
2025-12-29T00:24:56.356969,49.76,13.99,79,53
2025-12-29T00:24:56.388391,51.81,14.36,79,53
2025-12-29T00:24:56.417971,51.79,17.13,79,53
2025-12-29T00:24:56.451206,50.81,13.62,78,54
2025-12-29T00:24:56.481501,51.65,13.66,78,54
2025-12-29T00:24:56.510439,51.97,14.01,78,54
2025-12-29T00:24:56.540606,53.25,12.6,78,54
2025-12-29T00:24:56.572082,62.08,16.15,76,60
2025-12-29T00:24:56.601429,59.9,13.29,76,60
2025-12-29T00:24:56.633958,62.41,13.32,76,60
2025-12-29T00:24:56.665158,62.22,13.3,76,60
2025-12-29T00:24:56.693823,61.68,12.25,76,60
2025-12-29T00:24:56.726002,61.94,12.58,76,60
2025-12-29T00:24:56.759355,49.78,12.94,75,61
2025-12-29T00:24:56.786140,46.62,13.32,75,61
2025-12-29T00:24:56.815601,47.46,13.3,75,61
2025-12-29T00:24:56.845154,45.14,13.67,75,61
2025-12-29T00:24:56.874872,46.42,12.25,71,65
2025-12-29T00:24:56.906300,44.56,12.6,71,65
2025-12-29T00:24:56.936310,44.53,12.58,71,65
2025-12-29T00:24:56.963658,45.81,12.95,61,75
2025-12-29T00:24:56.996518,58.57,13.3,61,75
2025-12-29T00:24:57.025443,59.41,11.88,61,75
2025-12-29T00:24:57.057448,58.83,11.9,61,75
2025-12-29T00:24:57.089305,58.73,10.85,56,80
2025-12-29T00:24:57.120216,59.13,11.18,56,80
2025-12-29T00:24:57.147741,58.57,11.16,56,80
2025-12-29T00:24:57.180731,68.52,11.53,55,81
2025-12-29T00:24:57.212477,73.77,11.9,55,81
2025-12-29T00:24:57.243940,73.24,10.85,55,81
2025-12-29T00:24:57.273972,59.06,10.85,56,82
2025-12-29T00:24:57.303370,58.9,11.2,56,82
2025-12-29T00:24:57.332794,44.28,11.2,56,82
2025-12-29T00:24:57.363273,43.33,11.92,56,82
2025-12-29T00:24:57.391991,54.62,11.92,56,82
2025-12-29T00:24:57.425186,58.9,10.48,56,82
2025-12-29T00:24:59.458385,40.0,10.88,30,24
2025-12-29T00:24:59.486490,40.0,10.83,30,24
2025-12-29T00:24:59.516460,39.98,10.83,30,24
2025-12-29T00:24:59.544540,39.51,10.83,44,38
2025-12-29T00:24:59.573652,38.53,11.18,44,38
2025-12-29T00:24:59.603111,37.58,11.18,44,38
2025-12-29T00:24:59.632265,37.82,11.2,44,38
2025-12-29T00:24:59.663578,38.07,11.2,52,46
2025-12-29T00:24:59.691522,37.82,9.79,52,46
2025-12-29T00:24:59.721176,49.55,9.78,52,46
2025-12-29T00:24:59.752866,51.83,10.16,55,49
2025-12-29T00:24:59.781379,52.01,10.14,55,49
2025-12-29T00:24:59.811493,46.84,11.92,55,49
2025-12-29T00:24:59.842169,45.6,17.11,55,49
2025-12-29T00:24:59.871142,44.72,10.81,69,59
2025-12-29T00:24:59.902401,44.76,11.2,69,59
2025-12-29T00:24:59.930957,43.09,11.53,69,59
2025-12-29T00:24:59.959285,42.58,10.14,74,64
2025-12-29T00:24:59.990155,42.11,10.14,74,64
2025-12-29T00:25:00.021624,39.98,10.14,74,64
2025-12-29T00:25:00.050082,39.49,11.9,74,64
2025-12-29T00:25:00.077507,40.67,10.14,74,64
2025-12-29T00:25:00.108702,40.23,10.14,74,64
2025-12-29T00:25:00.136636,39.7,11.88,74,64
2025-12-29T00:25:00.169305,38.75,11.53,76,66
2025-12-29T00:25:00.195370,37.81,12.58,76,66
2025-12-29T00:25:00.225075,37.33,11.57,76,66
2025-12-29T00:25:00.255941,38.54,9.78,76,70
2025-12-29T00:25:00.283901,37.61,9.85,76,70
2025-12-29T00:25:00.313139,38.79,10.53,76,70
2025-12-29T00:25:00.345787,37.81,10.51,78,72
2025-12-29T00:25:00.371710,37.33,8.72,78,72
2025-12-29T00:25:00.402253,38.49,8.74,78,72
2025-12-29T00:25:00.432739,37.58,9.09,78,72
2025-12-29T00:25:00.460517,53.95,12.62,79,73
2025-12-29T00:25:00.491357,52.9,8.72,79,73
2025-12-29T00:25:00.521261,52.32,9.06,79,73
2025-12-29T00:25:00.551673,53.06,7.74,77,75
2025-12-29T00:25:00.582909,51.95,9.81,77,75
2025-12-29T00:25:00.611422,51.85,10.16,77,75
2025-12-29T00:25:00.644851,50.79,8.71,77,75
2025-12-29T00:25:00.674160,52.36,7.71,77,83
2025-12-29T00:25:00.701039,50.41,7.74,77,83
2025-12-29T00:25:00.731071,49.32,8.04,77,83
2025-12-29T00:25:00.761081,51.79,8.07,73,89
2025-12-29T00:25:00.791693,51.64,9.07,73,89
2025-12-29T00:25:00.821293,47.88,9.43,73,89
2025-12-29T00:25:00.856753,46.84,11.53,73,89
2025-12-29T00:25:00.880810,46.2,9.44,73,89
2025-12-29T00:25:00.912537,37.28,8.06,73,89
2025-12-29T00:25:00.942243,56.27,9.44,73,89
2025-12-29T00:25:00.969527,47.23,9.48,73,93
2025-12-29T00:25:00.999964,47.04,9.13,73,93
2025-12-29T00:25:01.030724,57.66,17.45,73,93
2025-12-29T00:25:01.061566,44.26,9.48,73,93
2025-12-29T00:25:01.091548,41.83,8.06,73,93
2025-12-29T00:25:01.122009,41.61,8.74,73,93
2025-12-29T00:25:01.147991,39.72,7.37,73,93
2025-12-29T00:25:01.177768,39.44,7.74,75,95
2025-12-29T00:25:01.209834,39.7,7.72,75,95
2025-12-29T00:25:01.236334,39.96,8.04,75,95
2025-12-29T00:25:01.267261,45.97,8.39,75,95
2025-12-29T00:25:01.298114,52.15,7.02,75,95
2025-12-29T00:25:01.325692,50.58,7.07,75,95
2025-12-29T00:25:01.355438,49.92,7.39,75,95
2025-12-29T00:25:01.386064,51.83,6.37,73,97
2025-12-29T00:25:01.415112,52.04,6.35,73,97
2025-12-29T00:25:01.444986,49.51,8.06,73,97
2025-12-29T00:25:01.477435,46.18,6.74,73,97
2025-12-29T00:25:01.503698,45.58,6.76,73,97
2025-12-29T00:25:01.533953,54.87,7.04,73,97
2025-12-29T00:25:01.564710,37.33,7.04,73,97
2025-12-29T00:25:01.595009,58.71,9.48,72,98
2025-12-29T00:25:01.624738,75.66,8.72,72,98
2025-12-29T00:25:01.658551,70.47,7.37,72,98
2025-12-29T00:25:01.686440,34.1,7.04,71,101
2025-12-29T00:25:01.716849,32.17,7.41,71,101
2025-12-29T00:25:01.746053,45.37,7.39,73,103
2025-12-29T00:25:01.772277,40.72,7.74,73,103
2025-12-29T00:25:01.804744,66.47,7.71,73,103
2025-12-29T00:25:01.837067,66.71,6.72,73,103
2025-12-29T00:25:01.864779,64.59,6.7,73,103
2025-12-29T00:25:01.895532,64.29,6.04,73,103
2025-12-29T00:25:01.933250,145.84,7.37,73,103
2025-12-29T00:25:01.963882,80.42,7.69,73,103
2025-12-29T00:25:01.995989,89.27,9.44,73,103
2025-12-29T00:25:02.024920,59.31,6.7,73,103
2025-12-29T00:25:02.055693,58.6,5.72,73,103
2025-12-29T00:25:02.085748,58.73,4.76,73,103
2025-12-29T00:25:02.119145,56.24,5.69,73,103
2025-12-29T00:25:02.145527,56.43,5.02,73,103
2025-12-29T00:25:02.176068,58.73,5.07,73,103
2025-12-29T00:25:02.206458,63.27,5.07,73,103
2025-12-29T00:25:02.253952,336.9,5.05,73,103
2025-12-29T00:25:02.282683,58.71,5.05,73,103
2025-12-29T00:25:02.313128,58.55,5.05,73,103
2025-12-29T00:25:02.345874,55.53,5.05,75,105
2025-12-29T00:25:02.372810,52.65,5.09,75,105
2025-12-29T00:25:02.405571,52.88,5.04,75,105
2025-12-29T00:25:02.435371,71.33,8.72,75,105
2025-12-29T00:25:02.463276,44.49,4.7,77,107
2025-12-29T00:25:02.492961,44.72,5.74,77,107
2025-12-29T00:25:02.526462,126.6,5.7,77,107
2025-12-29T00:25:02.558190,67.7,5.72,80,110
2025-12-29T00:25:02.589002,66.92,5.72,80,110
2025-12-29T00:25:02.619503,60.36,6.7,80,110
2025-12-29T00:25:02.652356,55.67,6.76,84,110
2025-12-29T00:25:02.679198,52.67,6.41,84,110
2025-12-29T00:25:02.709087,51.95,7.41,84,110
2025-12-29T00:25:02.739455,52.18,7.72,84,110
2025-12-29T00:25:02.769484,51.86,17.11,84,110
2025-12-29T00:25:02.802120,49.3,38.02,84,110
2025-12-29T00:25:02.834290,52.01,24.85,84,110
2025-12-29T00:25:02.863013,52.51,7.39,84,110
2025-12-29T00:25:02.893302,51.78,8.11,84,110
2025-12-29T00:25:02.929372,184.1,6.74,84,110
2025-12-29T00:25:02.961805,67.06,17.11,84,110
2025-12-29T00:25:02.991117,62.68,7.74,84,110
2025-12-29T00:25:03.021746,63.94,6.39,84,110
2025-12-29T00:25:03.052835,62.38,5.69,84,110
2025-12-29T00:25:03.082074,58.89,6.34,84,110
2025-12-29T00:25:03.112447,61.15,6.37,84,110
2025-12-29T00:25:03.146774,63.38,7.37,86,110
2025-12-29T00:25:03.174541,58.74,7.72,86,110
2025-12-29T00:25:03.203977,58.83,8.76,86,110
2025-12-29T00:25:03.235208,58.87,6.37,86,110
2025-12-29T00:25:03.265705,63.96,16.45,86,110
2025-12-29T00:25:03.303115,114.96,10.83,86,110
2025-12-29T00:25:03.331736,64.01,30.38,86,110
2025-12-29T00:25:03.363780,65.77,8.04,96,110
2025-12-29T00:25:03.395193,64.61,6.37,96,110
2025-12-29T00:25:03.428534,91.3,7.39,96,110
2025-12-29T00:25:03.472382,335.04,8.04,102,108
2025-12-29T00:25:03.504023,81.68,10.86,102,108
2025-12-29T00:25:03.556823,-1.0,9.74,106,104
2025-12-29T00:25:03.587581,78.82,9.41,106,104
2025-12-29T00:25:03.619761,79.25,9.46,106,104
2025-12-29T00:25:03.673532,-1.0,9.81,110,100
2025-12-29T00:25:03.703652,77.3,9.07,110,100
2025-12-29T00:25:03.737823,74.24,10.14,110,100
2025-12-29T00:25:03.767297,74.63,22.06,115,99
2025-12-29T00:25:03.800621,108.4,10.46,115,99
2025-12-29T00:25:03.833696,81.81,10.16,115,99
2025-12-29T00:25:03.869148,106.78,12.58,117,101
2025-12-29T00:25:03.918431,-1.0,11.18,117,101
2025-12-29T00:25:03.953795,82.76,10.85,117,101
2025-12-29T00:25:03.983675,110.66,11.88,117,101
2025-12-29T00:25:04.017719,74.93,9.48,117,101
2025-12-29T00:25:04.049477,73.07,12.58,119,99
2025-12-29T00:25:04.079070,71.77,10.48,119,99
2025-12-29T00:25:04.108751,68.99,10.16,119,99
2025-12-29T00:25:04.143071,112.68,11.55,119,99
2025-12-29T00:25:06.983553,-1.0,17.43,3,-17
2025-12-29T00:25:07.016421,103.62,17.43,3,-17
2025-12-29T00:25:07.053622,102.29,17.41,3,-17
2025-12-29T00:25:07.083624,104.01,17.45,3,-17
2025-12-29T00:25:07.116988,104.03,17.43,3,-17
2025-12-29T00:25:07.153465,103.62,17.46,7,-13
2025-12-29T00:25:07.183819,103.61,17.43,7,-13
2025-12-29T00:25:07.216906,103.61,17.45,7,-13
2025-12-29T00:25:07.253659,103.61,16.46,18,-2
2025-12-29T00:25:07.283945,103.57,17.46,18,-2
2025-12-29T00:25:07.318860,103.15,17.45,18,-2
2025-12-29T00:25:07.351246,103.59,17.39,23,3
2025-12-29T00:25:07.384190,103.15,17.43,23,3
2025-12-29T00:25:07.420604,103.15,17.45,23,3
2025-12-29T00:25:07.451555,104.48,17.45,25,5
2025-12-29T00:25:07.486180,103.15,17.41,25,5
2025-12-29T00:25:07.517982,103.17,17.39,25,5
2025-12-29T00:25:07.555006,104.47,17.41,25,5
2025-12-29T00:25:07.584977,103.15,17.43,25,5
2025-12-29T00:25:07.621212,103.15,17.43,25,5
2025-12-29T00:25:07.652317,103.99,17.48,25,5
2025-12-29T00:25:07.685391,103.15,17.45,25,5
2025-12-29T00:25:07.718827,103.62,17.43,25,5
2025-12-29T00:25:07.752860,103.12,17.45,28,8
2025-12-29T00:25:07.785658,102.69,17.43,28,8
2025-12-29T00:25:07.819333,103.52,25.71,28,8
2025-12-29T00:25:07.853919,103.52,25.7,36,12
2025-12-29T00:25:07.887422,103.52,25.71,36,12
2025-12-29T00:25:07.921150,103.94,25.7,36,12
2025-12-29T00:25:07.953601,71.49,25.77,41,17
2025-12-29T00:25:07.991151,175.57,25.71,41,17
2025-12-29T00:25:08.026315,101.69,25.7,41,17
2025-12-29T00:25:08.061371,103.43,25.73,52,26
2025-12-29T00:25:08.093548,69.61,17.08,52,26
2025-12-29T00:25:08.124047,103.22,14.01,52,26
2025-12-29T00:25:08.155898,69.26,12.25,60,34
2025-12-29T00:25:08.193536,133.41,10.5,60,34
2025-12-29T00:25:08.232711,261.32,11.53,60,34
2025-12-29T00:25:08.265997,85.95,11.55,64,38
2025-12-29T00:25:08.301660,120.89,13.3,64,38
2025-12-29T00:25:08.348585,364.65,14.39,65,39
2025-12-29T00:25:08.382886,100.97,14.32,65,39
2025-12-29T00:25:08.413092,98.38,14.3,65,39
2025-12-29T00:25:08.448820,99.22,16.43,67,41
2025-12-29T00:25:08.477156,62.54,16.46,67,41
2025-12-29T00:25:08.510044,97.87,13.3,67,41
2025-12-29T00:25:08.545994,65.64,11.88,67,41
2025-12-29T00:25:08.572564,73.05,11.88,67,41
2025-12-29T00:25:08.603836,74.42,11.55,67,41
2025-12-29T00:25:08.637940,68.59,12.95,67,41
2025-12-29T00:25:08.665865,67.85,11.9,71,45
2025-12-29T00:25:08.698415,66.06,13.32,71,45
2025-12-29T00:25:08.729165,47.23,50.74,71,45
2025-12-29T00:25:08.761388,69.89,13.29,71,47
2025-12-29T00:25:08.791673,63.41,15.02,71,47
2025-12-29T00:25:08.822240,62.15,13.66,71,47
2025-12-29T00:25:08.855709,59.06,12.62,71,55
2025-12-29T00:25:08.885748,59.04,12.97,71,55
2025-12-29T00:25:08.917141,86.04,16.45,71,55
2025-12-29T00:25:08.951747,58.89,37.31,71,57
2025-12-29T00:25:08.979429,58.83,12.62,71,57
2025-12-29T00:25:09.010280,58.87,10.85,71,57
2025-12-29T00:25:09.042366,58.9,11.2,71,57
2025-12-29T00:25:09.073992,58.83,11.18,71,61
2025-12-29T00:25:09.102015,58.85,12.97,71,61
2025-12-29T00:25:09.133637,72.72,16.41,71,61
2025-12-29T00:25:09.164675,58.74,12.95,69,63
2025-12-29T00:25:09.198504,66.5,11.16,69,63
2025-12-29T00:25:09.226795,67.82,11.55,69,63
2025-12-29T00:25:09.259596,59.41,11.22,70,68
2025-12-29T00:25:09.287798,58.87,11.55,70,68
2025-12-29T00:25:09.320845,64.91,11.92,70,68
2025-12-29T00:25:09.351721,63.83,11.55,70,68
2025-12-29T00:25:09.380169,65.64,11.55,70,68
2025-12-29T00:25:09.412869,65.91,11.88,70,68
2025-12-29T00:25:09.443323,83.21,11.86,70,68
2025-12-29T00:25:09.476375,71.31,11.86,72,70
2025-12-29T00:25:09.506226,70.75,11.57,72,70
2025-12-29T00:25:09.537556,82.39,11.88,72,70
2025-12-29T00:25:09.592725,-1.0,10.48,72,70
2025-12-29T00:25:09.622496,55.02,10.51,72,70
2025-12-29T00:25:09.651542,52.32,10.48,72,70
2025-12-29T00:25:09.681535,51.85,10.48,72,70
2025-12-29T00:25:09.711615,50.41,10.46,72,70
2025-12-29T00:25:09.741687,51.64,10.48,72,70
2025-12-29T00:25:09.773483,49.04,10.51,74,72
2025-12-29T00:25:09.802511,45.79,11.88,74,72
2025-12-29T00:25:09.830333,47.46,12.23,74,72
2025-12-29T00:25:09.865352,75.38,10.83,74,72
2025-12-29T00:25:09.893898,82.18,12.95,74,72
2025-12-29T00:25:09.924853,58.73,13.3,74,72
2025-12-29T00:25:09.956647,58.59,30.66,74,72
2025-12-29T00:25:09.988903,58.9,16.43,68,78
2025-12-29T00:25:10.021237,60.94,10.85,68,78
2025-12-29T00:25:10.048322,48.69,10.86,68,78
2025-12-29T00:25:10.081686,58.82,12.95,67,83
2025-12-29T00:25:10.113218,58.74,12.92,67,83
2025-12-29T00:25:10.140801,58.55,11.22,67,83
2025-12-29T00:25:10.171626,58.9,12.92,67,83
2025-12-29T00:25:10.203325,58.66,10.85,67,83
2025-12-29T00:25:10.233962,58.53,10.83,67,83
2025-12-29T00:25:10.265386,58.41,10.85,66,86
2025-12-29T00:25:10.293446,58.69,11.23,66,86
2025-12-29T00:25:10.323969,60.17,10.85,66,86
2025-12-29T00:25:10.354104,54.85,10.53,66,86
2025-12-29T00:25:10.387577,55.9,10.85,66,86
2025-12-29T00:25:10.414998,58.83,10.83,66,86
2025-12-29T00:25:10.445386,58.74,11.2,68,88
2025-12-29T00:25:10.476156,60.31,11.55,68,88
2025-12-29T00:25:10.509968,61.04,11.15,68,88
2025-12-29T00:25:10.537281,59.92,11.18,68,88
2025-12-29T00:25:10.567500,51.86,10.85,68,88
2025-12-29T00:25:10.601206,59.59,16.76,68,88
2025-12-29T00:25:10.628885,58.87,11.2,68,88
2025-12-29T00:25:10.660176,58.71,16.45,68,88
2025-12-29T00:25:10.690913,58.6,10.86,68,88
2025-12-29T00:25:10.721546,58.85,10.86,68,88
2025-12-29T00:25:10.752947,75.37,10.86,68,88
2025-12-29T00:25:10.785069,73.89,10.81,68,88
2025-12-29T00:25:10.818009,72.82,10.86,70,90
2025-12-29T00:25:10.849681,67.87,17.43,70,90
2025-12-29T00:25:10.878338,72.75,14.36,70,90
2025-12-29T00:25:10.909863,71.24,12.23,70,90
2025-12-29T00:25:10.941344,69.28,17.43,70,90
2025-12-29T00:25:10.971589,52.34,11.55,70,90
2025-12-29T00:25:11.001912,52.18,16.76,70,90
2025-12-29T00:25:11.032854,66.94,12.6,70,90
2025-12-29T00:25:11.064429,80.49,12.57,70,90
2025-12-29T00:25:11.097904,51.6,12.58,70,90
2025-12-29T00:25:11.125059,50.57,12.27,70,90
2025-12-29T00:25:11.155814,48.65,14.02,70,90
2025-12-29T00:25:11.186110,51.65,11.86,70,90
2025-12-29T00:25:11.216249,52.39,11.88,70,90
2025-12-29T00:25:11.250220,106.29,11.92,70,90
2025-12-29T00:25:11.281194,77.28,11.88,70,90
2025-12-29T00:25:11.312345,61.99,16.43,70,90
2025-12-29T00:25:11.343487,62.26,16.46,70,90
2025-12-29T00:25:11.376694,76.65,11.57,70,90
2025-12-29T00:25:11.405702,64.03,11.55,70,90
2025-12-29T00:25:11.436411,61.24,11.5,70,90
2025-12-29T00:25:11.469620,60.62,11.55,73,87
2025-12-29T00:25:11.497549,59.6,11.18,73,87
2025-12-29T00:25:11.530869,67.01,12.27,73,87
2025-12-29T00:25:11.561146,65.31,12.22,73,87
2025-12-29T00:25:11.591067,62.61,11.9,73,87
2025-12-29T00:25:11.621578,61.48,11.55,73,87
2025-12-29T00:25:11.653873,61.82,12.97,75,85
2025-12-29T00:25:11.683826,62.11,12.95,75,85
2025-12-29T00:25:11.717851,64.61,12.62,75,85
2025-12-29T00:25:11.745758,61.68,12.23,75,85
2025-12-29T00:25:11.776050,63.68,12.23,77,83
2025-12-29T00:25:11.807273,64.92,11.9,77,83
2025-12-29T00:25:11.841618,74.94,11.92,77,83
2025-12-29T00:25:11.872204,58.69,12.95,80,82
2025-12-29T00:25:11.899887,58.57,12.95,80,82
2025-12-29T00:25:11.932271,58.9,17.1,80,82
2025-12-29T00:25:11.961012,59.13,16.74,83,83
2025-12-29T00:25:11.993093,73.89,17.43,83,83
2025-12-29T00:25:12.023976,58.73,15.76,83,83
2025-12-29T00:25:12.056890,59.06,14.01,84,82
2025-12-29T00:25:12.089296,74.82,14.01,84,82
2025-12-29T00:25:12.117727,58.53,16.43,84,82
2025-12-29T00:25:12.148574,54.87,14.32,84,82
2025-12-29T00:25:12.181998,58.71,16.78,84,82
2025-12-29T00:25:12.211536,62.83,15.02,84,82
2025-12-29T00:25:12.241887,61.8,13.3,84,82
2025-12-29T00:25:12.271482,66.5,13.32,84,82
2025-12-29T00:25:12.302347,61.78,14.37,84,82
2025-12-29T00:25:12.333173,60.36,13.99,84,82
2025-12-29T00:25:12.365139,68.87,17.1,86,80
2025-12-29T00:25:12.396688,69.85,15.02,86,80
2025-12-29T00:25:12.427798,68.82,13.99,86,80
2025-12-29T00:25:12.459103,65.68,15.8,86,80
2025-12-29T00:25:12.490886,58.71,15.39,86,80
2025-12-29T00:25:12.521416,59.03,16.78,86,80
2025-12-29T00:25:12.552797,58.85,14.71,86,80
2025-12-29T00:25:12.583797,64.77,14.74,86,80
2025-12-29T00:25:12.617671,62.68,14.67,86,80
2025-12-29T00:25:12.645288,62.99,15.06,86,80
2025-12-29T00:25:12.677905,60.08,13.62,86,80
2025-12-29T00:25:12.709838,59.01,13.66,86,80
2025-12-29T00:25:12.737577,60.08,13.3,86,80
2025-12-29T00:25:12.768392,59.43,13.32,86,80
2025-12-29T00:25:12.802076,58.89,13.34,86,80
2025-12-29T00:25:12.832521,58.6,13.29,86,80
2025-12-29T00:25:12.861894,58.43,16.46,86,80
2025-12-29T00:25:12.891049,58.22,12.94,86,80
2025-12-29T00:25:12.921471,57.55,12.95,86,80
2025-12-29T00:25:12.952309,57.36,12.97,88,82
2025-12-29T00:25:12.983639,55.73,17.06,88,82
2025-12-29T00:25:13.013096,55.57,16.48,88,82
2025-12-29T00:25:13.046565,56.24,14.71,88,82
2025-12-29T00:25:13.074964,58.74,14.37,88,82
2025-12-29T00:25:13.107412,58.59,14.01,88,82
2025-12-29T00:25:13.136807,57.53,13.6,88,82
2025-12-29T00:25:13.169168,56.48,15.08,88,82
2025-12-29T00:25:13.198037,58.83,15.01,88,82
2025-12-29T00:25:13.229598,71.26,14.74,88,82
2025-12-29T00:25:13.260378,62.22,16.09,88,82
2025-12-29T00:25:13.293993,71.65,14.71,88,82
2025-12-29T00:25:13.327388,71.47,15.76,88,82
2025-12-29T00:25:13.357913,105.48,16.11,88,82
2025-12-29T00:25:13.388279,59.15,16.08,88,82
2025-12-29T00:25:13.420494,85.9,17.1,88,82
2025-12-29T00:25:13.452536,78.65,15.74,88,82
2025-12-29T00:25:13.485630,51.22,14.01,88,82
2025-12-29T00:25:13.514644,50.18,14.02,88,82
2025-12-29T00:25:13.544245,62.99,17.1,88,82
2025-12-29T00:25:13.577679,60.96,15.76,91,81
2025-12-29T00:25:13.608754,59.48,14.01,91,81
2025-12-29T00:25:13.636679,60.96,15.41,91,81
2025-12-29T00:25:13.670527,86.63,16.46,93,79
2025-12-29T00:25:13.701863,85.48,15.08,93,79
2025-12-29T00:25:13.732910,58.87,17.45,93,79
2025-12-29T00:25:13.765738,79.1,14.34,95,81
2025-12-29T00:25:13.796811,83.19,14.71,95,81
2025-12-29T00:25:13.828125,68.06,14.32,95,81
2025-12-29T00:25:13.861295,67.35,14.37,95,81
2025-12-29T00:25:13.893794,81.46,14.73,95,81
2025-12-29T00:25:13.924204,73.68,16.41,95,81
2025-12-29T00:25:13.956781,79.93,16.45,95,81
2025-12-29T00:25:13.990313,92.48,16.45,95,81
2025-12-29T00:25:14.021840,67.98,15.08,95,81
2025-12-29T00:25:14.049478,58.73,16.11,95,81
